id,Rede,Nome,Localizado em,Endereço,Bairro,CEP,Tipo,Latitude,Longitude
Escola Privada_1766313,Privada,Olivetto Escola de Educacao Infantil,Rua,"Rua Margarida Carlos de Albuquerque, 70",Jardim Laura,8142260,Escola Privada,-23.519299,-46.386593
Escola Privada_1766314,Privada,Esc Part Quintal do Joao Menino,Rua,"Pereira Leite, 497",Sumarezinho,5442000,Escola Privada,-23.544938,-46.698441
Escola Privada_1766330,Privada,24 de Marco Unidade IIi Colegio,Rua,"Faria Lima Brigadeiro, 1134",Jardim Paulistano,1451001,Escola Privada,-23.552139,-46.647198
Escola Privada_1766332,Privada,Saude Escola,Rua,"Rua Guapiacu, 151",Vila Clementino,4024020,Escola Privada,-23.605503,-46.646112
Escola Privada_1766338,Privada,Cardeal Lizarte Colegio,Rua,"Rua Tiquatira, 243",Bosque da Saude,4137110,Escola Privada,-23.611218,-46.623601
Escola Privada_1766354,Privada,Cei Indir Santa Terezinha,Rua,"Professor Cardoso de Melo Neto, 1000",Jardim Santa Teresinha,4474180,Escola Privada,-23.696077,-46.632855
Escola Privada_1766356,Privada,Cei Indir Vila Joia,Rua,"Mario Alves, 780",Jardim Pedro Jose Nunes,8061380,Escola Privada,-23.552139,-46.647198
Escola Privada_1766357,Privada,Cei Indir Teotonio Vilela II,Rua,"Francesco Usper, 650",Conjunto Habitacional Teotonio Vilela,3928235,Escola Privada,-23.606201,-46.497261
Escola Privada_1766360,Privada,Cei Indir Salesiana Domingos Savio,Rua,"Porto da Folha, 57",Cidade Patriarca,3552020,Escola Privada,-23.531477,-46.502933
Escola Privada_1766361,Privada,Cei Indir Piqueri - Sao Francisco,Rua,"Olimpio Tomas Fernandes, 1",Piqueri,2912080,Escola Privada,-23.507044,-46.710836
Escola Privada_1766363,Privada,Cei Indir Penha,Rua,"Cairo, 60",Penha de Franca,3633080,Escola Privada,-23.523048,-46.543098
Escola Privada_1766364,Privada,Cei Indir Pedreira,Rua,"Do Alvarenga, 420",Jardim Pedreira,4462000,Escola Privada,-23.696677,-46.66806
Escola Privada_1766365,Privada,Cr P Conv Chica da Silva,Rua,"Baltasar Gracian, 9",Conjunto Habitacional Barro Branco II,8473527,Escola Privada,-23.583127,-46.392204
Escola Privada_1766369,Privada,Atos Colegio,Rua,"Rua Padre Antonio de Sa, 226",Tatuape,3066010,Escola Privada,-23.537156,-46.574829
Escola Privada_1766370,Privada,Cei Indir Maria de Belem,Rua,"Monteiro Caminhoa, 83",Belenzinho,3302040,Escola Privada,-23.544541,-46.589258
Escola Privada_1766372,Privada,Cei Indir Mae da Esperanca,Rua,"Jose Gabriel Nunez, 41",Parque dos Bancarios,3923110,Escola Privada,-23.593815,-46.509583
Escola Privada_1766378,Privada,Cei Indir Jardim Jaqueline,Rua,"Bergognone, 17",Jardim Olympia,5542030,Escola Privada,-23.598107,-46.685746
Escola Privada_1766379,Privada,Cei Indir Jardim Elisa Maria,Rua,"Romulo Naldi, 137",Conjunto Promorar Estrada da Parada,2873250,Escola Privada,-23.455712,-46.684654
Escola Privada_1766381,Privada,Cei Indir Jardim Arpoador,Rua,"General Asdrubal da Cunha, 1299",Jardim Arpoador,5565000,Escola Privada,-23.596677,-46.786838
Escola Privada_1766383,Privada,Cei Indir Maria Arminda Nogueira Irma,Rua,"Juvenal Gomes Coimbra, 64",Bras,3021050,Escola Privada,-23.529794,-46.596578
Escola Privada_1766386,Privada,Cei Indir Frank Duff,Rua,"Freguesia de Sao Romao, 586",Vila Seabra,8180150,Escola Privada,-23.490897,-46.408583
Escola Privada_1766389,Privada,Cei Indir Fazenda do Carmo,Rua,"Floresta Amazonica, 8",Conjunto Habitacional Fazenda do Carmo,8421340,Escola Privada,-23.552139,-46.647198
Escola Privada_1766397,Privada,Cei Indir Esperanca,Rua,"Do Progresso, 490",Jardim Marilu,8371410,Escola Privada,-23.552139,-46.647198
Escola Privada_1766398,Privada,Cei Indir Espaco da Comunidade II,Rua,"Diego Sande, 150",Jardim Camargo,8121100,Escola Privada,-23.552139,-46.647198
Escola Privada_1766399,Privada,Cei Indir Espaco da Comunidade I,Rua,"Padre Virgilio Campello, 171",Itaim Paulista,8131310,Escola Privada,-23.506347,-46.376664
Escola Privada_1766401,Privada,Cei Indir Espaco Vida Criativa II,Rua,"Anguereta, 99",Parque Dom Joao Neri,8151270,Escola Privada,-23.552139,-46.647198
Escola Privada_1766404,Privada,Cei Indir Carrao I,Rua,"Salvador de Lima, 2",Tatuape,3070020,Escola Privada,-23.536125,-46.562852
Escola Privada_1766407,Privada,Cei Indir Arco Iris,Rua,"Mohamed Ibrahin Saleh, 905",Cidade Nova Sao Miguel,8042130,Escola Privada,-23.503893,-46.430254
Escola Privada_1766408,Privada,Cei Indir Acao Social Largo 13 - Almeida Prado,Rua,"Caetano Beni, 118",Jardim Almeida Prado,4854240,Escola Privada,-23.552139,-46.647198
Escola Privada_1766409,Privada,Cei Indir Aguia de Haia,Rua,"Lembrancas do Futuro, 35",Conjunto Habitacional Aguia de Haia,8223470,Escola Privada,-23.552139,-46.647198
Escola Privada_1766411,Privada,Cei Indir a e de Carvalho,Rua,"Beleza Pura, 56",Conjunto Habitacional a e Carvalho,8225520,Escola Privada,-23.552139,-46.647198
Escola Privada_1766420,Privada,Policia Militar Colegio da Unidade Itaquera,Rua,"Teodoro Sao, 1452",Vila Carmosina,8290005,Escola Privada,-23.552139,-46.647198
Escola Privada_1766432,Privada,Cei Indir Jaguare,Rua,"General Mac Arthur, 50",Vila Lageado,5338000,Escola Privada,-23.556643,-46.750007
Escola Privada_1766442,Privada,Cr P Conv Faz de Conta,Rua,"Principe do Graopara, 80",Parque Guarani,8235290,Escola Privada,-23.552139,-46.647198
Escola Privada_1766443,Privada,Colegio Raio de Sol,Rua,"Tanque Velho, 2463",Vila Nivi,2251002,Escola Privada,-23.552139,-46.647198
Escola Privada_1766448,Privada,Cr P Conv Venha Conosco Unidade II,Rua,"Dos Eucaliptos, 28",Colonia Zona Sul,4896310,Escola Privada,-23.552139,-46.647198
Escola Privada_1766450,Privada,Adriana Sodre Profa Escola de Ed Infantil e Fundamental,Rua,"Gustavo Adolfo, 2745",Vila Gustavo,2209001,Escola Privada,-23.490963,-46.576202
Escola Privada_1766451,Privada,Cr P Conv Maria Neri Dona,Rua,"Doutor Orlando de Paiva Martins, 364",Vila Princesa Isabel,8410330,Escola Privada,-23.549381,-46.420605
Escola Privada_1766453,Privada,Cr P Conv Aves Galhani,Rua,"Serra dos Cristais, 159",Vila Minerva,8441310,Escola Privada,-23.540498,-46.412948
Escola Privada_1766454,Privada,Cr P Conv Moriah,Rua,"Darcilena, 2",Guaianazes,8441270,Escola Privada,-23.540101,-46.410813
Escola Privada_1766455,Privada,Cr P Conv Casa da Crianca Feliz,Rua,"Areiao, 59",Chacara Santo Antonio Zona Leste,3410020,Escola Privada,-23.552139,-46.647198
Escola Privada_1766463,Privada,Damato Centro Educacional,Rua,"Sebastiao Henriques, 510",Vila Siqueira Zona Norte,2723050,Escola Privada,-23.552139,-46.647198
Escola Privada_1766475,Privada,Cr P Conv Iraci Santana,Rua,"Catu, 184",Guaianazes,8440330,Escola Privada,-23.537804,-46.407073
Escola Privada_1766476,Privada,Cr P Conv Damaris Castilho II,Rua,"Serra das Divisoes, 293",Cidade Lider,3587000,Escola Privada,-23.554747,-46.488793
Escola Privada_1766477,Privada,Cei Indir Camelias,Rua,"Canjica, 70",Jardim das Camelias,8050390,Escola Privada,-23.552139,-46.647198
Escola Privada_1766480,Privada,Cr P Conv Sementinha do Saber,Rua,"Gabriela Mistral, 636",Penha de Franca,3701000,Escola Privada,-23.523048,-46.543098
Escola Privada_1766503,Privada,Cr P Conv Lapis de Cor,Rua,"Tiburcio de Souza, 1550",Itaim,8140000,Escola Privada,-23.514885,-46.389584
Escola Privada_1766512,Privada,Premiere Colegio,Rua,"Lecor General, 747",Ipiranga,4213020,Escola Privada,-23.579147,-46.607319
Escola Privada_1766513,Privada,Max Escolinha do,Rua,"Francisco de Vitoria, 145",Jardim Vila Mariana,4116180,Escola Privada,-23.590721,-46.62787
Escola Privada_1766534,Privada,Crescer Colegio,Rua,"Avenida Monsenhor Antonio Castro, 156",Jardim Vila Formosa,3461000,Escola Privada,-23.570845,-46.52827
Escola Privada_1766542,Privada,Cr P Conv Monte Carmelo,Rua,"Doutor Pereira Vergueiro, 115",Vila Nhocune,3563000,Escola Privada,-23.541741,-46.498147
Escola Privada_1766576,Privada,Cr P Conv Sucesso do Amanha,Rua,"Laurentino Xavier dos Santos, 160",Jardim Lajeado,8041420,Escola Privada,-23.516024,-46.439425
Escola Privada_1766581,Privada,Santa Helena Centro Educacional,Rua,"Sardoa, 04",Itaim Paulista,8120440,Escola Privada,-23.498135,-46.394137
Escola Privada_1766583,Privada,Silva Santo Escola Tecnica de Enfermagem,Rua,"Avenida Oliveira Freire, 675",Parque Paulistano,8080570,Escola Privada,-23.484319,-46.422795
Escola Privada_1766601,Privada,Soter Colegio,Rua,"Mafalda, 481",Chacara Belenzinho,3377010,Escola Privada,-23.57733,-46.543616
Escola Privada_1766603,Privada,Iesus Colegio,Rua,"Alves de Almeida, 716",Chacara Belenzinho,3378010,Escola Privada,-23.572482,-46.539853
Escola Privada_1766614,Privada,Avalon Colegio,Rua,"Rua Cabo Joel Leite, 552",Parque Paineiras,8223130,Escola Privada,-23.529756,-46.471662
Escola Privada_1766615,Privada,Julio Botelho Colegio,Rua,"Francisco Coimbra, 855",Penha de Franca,3639000,Escola Privada,-23.523048,-46.543098
Escola Privada_1766616,Privada,San Marino Colegio,Rua,"Belem de Sao Francisco, 242",Vila Paranagua,3807310,Escola Privada,-23.503319,-46.47305
Escola Privada_1766618,Privada,Paz Colegio da,Rua,"Raphael di Sandro, 44",Vila Perus,5204160,Escola Privada,-23.40995,-46.756328
Escola Privada_1766619,Privada,Colegio Ba11l LTDA,Rua,"Antonieta Leitao, 156",Nossa Senhora do O,2925160,Escola Privada,-23.503824,-46.674555
Escola Privada_1766653,Privada,Cei Indir Parque Sao Domingos,Rua,"Jose de Morais, 141",Parque Sao Domingos,5121060,Escola Privada,-23.507325,-46.7315
Escola Privada_1766686,Privada,Cr P Conv Garra Feminina,Rua,"Nossa Senhora de Guadalupe, 725",Jardim Helena,8420130,Escola Privada,-23.539111,-46.426875
Escola Privada_1766696,Privada,Vitoriano Colegio,Rua,"Manuel Jacinto, 193",Vila Morse,5624000,Escola Privada,-23.552139,-46.647198
Escola Privada_1766704,Privada,Unifaes Unid de Formacao Aperf e Espec em Saude e Estetica,Rua,"Felipe Gadelha, 91",Santana,2012120,Escola Privada,-23.507162,-46.627134
Escola Privada_1766715,Privada,Escola Ninas e Ninos,Rua,"Vemag, 521",Ipiranga,4217050,Escola Privada,-23.597174,-46.590947
Escola Privada_1766718,Privada,Cr P Conv Nossa Senhora de Fatima,Rua,"Joaquim Gouveia Franco, 683",Cidade Sao Mateus,3961020,Escola Privada,-23.602981,-46.482942
Escola Privada_1766722,Privada,Cr P Conv Projeto de Vida,Rua,"Felix Nascentes Pinto, 336",Jardim Helena,8090280,Escola Privada,-23.478267,-46.425618
Escola Privada_1766723,Privada,Cr P Conv Cantinho da Serra,Rua,"Gervasio Leite Rebelo, 1138",Jardim Peri,2675050,Escola Privada,-23.453466,-46.670621
Escola Privada_1766724,Privada,Cr P Conv Mont Sinai,Rua,"Claudia Muzio, 5",Americanopolis,4429280,Escola Privada,-23.682525,-46.658097
Escola Privada_1766725,Privada,Cr P Conv Arvore do Aprendizado II,Rua,"Desembargador Aureo Cerqueira Leite, 191",Cidade Kemel,8130410,Escola Privada,-23.502788,-46.370612
Escola Privada_1766728,Privada,Alfa Omega Colegio,Rua,"Demerval Lessa, 72",Vila Santa Teresa Zona Leste,3565040,Escola Privada,-23.552139,-46.647198
Escola Privada_1766743,Privada,Cr P Conv Renovo,Rua,"Jose Vieira Guimaraes, 1518",Jardim Santa Teresinha,8430000,Escola Privada,-23.52864,-46.420132
Escola Privada_1766744,Privada,Brinq Baby School,Rua,"Rua Doutor Clovis de Oliveira, 488",Vila Progredior,5616072,Escola Privada,-23.589353,-46.718398
Escola Privada_1766745,Privada,Estilo de Aprender Escola,Rua,"Pio XI, 678",Alto da Lapa,5060000,Escola Privada,-23.522665,-46.704165
Escola Privada_1766750,Privada,Objetivo Saude Colegio,Rua,"Apotribu, 57",Parque Imperial,4302000,Escola Privada,-23.620426,-46.63913
Escola Privada_1766751,Privada,Aprendendo a Aprender Colegio,Rua,"Rua Deputado Lacerda Franco, 586",Pinheiros,5418001,Escola Privada,-23.560112,-46.692344
Escola Privada_1766753,Privada,Cr P Conv Amiguinhos de Jesus,Rua,"Guilherme Correa, 35",Jardim Santa Fe Zona Oeste,5271230,Escola Privada,-23.552139,-46.647198
Escola Privada_1766756,Privada,Cr P Conv Teresa Davila,Rua,"Rego Barros, 654",Jardim Vila Formosa,3460000,Escola Privada,-23.565114,-46.517096
Escola Privada_1766763,Privada,Cr P Conv Ciranda Cirandinha,Rua,"Dom Joaquim de Oliveira, 325",Cidade Patriarca,3547040,Escola Privada,-23.537214,-46.512702
Escola Privada_1766765,Privada,Cr P Conv Priscilla Telles Siqueira Balotta de Oliveira VIIi,Rua,"Garopa, 584",Vila Curuca,8030410,Escola Privada,-23.505513,-46.423106
Escola Privada_1766767,Privada,Cr P Conv Mae Achiropita,Rua,"Doutor Luis Barreto, 314",Bela Vista,1328020,Escola Privada,-23.557342,-46.647525
Escola Privada_1766769,Privada,Oliveira Guimaraes Colegio,Rua,"Virginia Modesto, 149",Recanto Campo Belo,4880035,Escola Privada,-23.629715,-46.670601
Escola Privada_1766770,Privada,Drica Roschel Colegio,Rua,"Pedro Roschel, 33",Parelheiros,4890070,Escola Privada,-23.827409,-46.731534
Escola Privada_1766771,Privada,Sequencial Grajau,Rua,"Teotonio Vilela Senador, 3161",Cidade Dutra,4801000,Escola Privada,-23.732034,-46.70415
Escola Privada_1766778,Privada,Esc Part Jardim Escola Esquilinho,Rua,"Harmonia, 879",Sumarezinho,5435001,Escola Privada,-23.551005,-46.691122
Escola Privada_1766782,Privada,Esc Part Magia Folia e Cia e e I,Rua,"Alberto Camus, 628",Jardim Vila Formosa,3461020,Escola Privada,-23.569925,-46.522115
Escola Privada_1766783,Privada,Inicio do Saber Colegio,Rua,"Arube, 4250",Vila Germinal,2275020,Escola Privada,-23.552139,-46.647198
Escola Privada_1766784,Privada,Esc Part Turma do Mickey,Rua,"Satulnino de Oliveira, 31",Jardim Sao Luis,5813080,Escola Privada,-23.655795,-46.731637
Escola Privada_1766786,Privada,Evolucao Colegio,Rua,"Rua Santa Rosa de Lima, 39",Parque Paulistano,8080000,Escola Privada,-23.481608,-46.42965
Escola Privada_1766803,Privada,Esc Part Futuros Genios,Rua,"Deputado Cantidio Sampaio, 255",Vila Souza,2860001,Escola Privada,-23.473142,-46.672204
Escola Privada_1766804,Privada,Esc Part Cabaninha C e I,Rua,"Rozo Lagoa, 99",Imirim,2471210,Escola Privada,-23.483498,-46.651962
Escola Privada_1766829,Privada,Esc Part Parque da Alegria,Rua,"Baquirivu, 137",Cidade Ademar,4404030,Escola Privada,-23.666798,-46.65812
Escola Privada_1766830,Privada,Esc Part Tangram,Rua,"Baquirivu, 519",Cidade Ademar,4404030,Escola Privada,-23.670201,-46.658815
Escola Privada_1766831,Privada,Esc Part Caminho Iluminado,Rua,"Dos Jatobas, 57",Vila Parque Jabaquara,4349010,Escola Privada,-23.647212,-46.643115
Escola Privada_1766834,Privada,De Luca Colegio,Rua,"Manuel Lino de Paiva, 162",Vila Patrimonial,4416110,Escola Privada,-23.675452,-46.639392
Escola Privada_1766835,Privada,Escola de Educacao Infantil Turma da Bagunca S C LTDA,Rua,"Rua Prof.guilherme Belfort Sabino, 348",Campo Grande,4678000,Escola Privada,-23.671887,-46.684725
Escola Privada_1766840,Privada,Esc Part Principio Centro Educ,Rua,"Pajau, 109",Vila Anhanguera,4673000,Escola Privada,-23.444487,-46.797221
Escola Privada_1766842,Privada,Esc Part Escola Projeto Kids,Rua,"Moliere, 97",Vila Sofia,4671090,Escola Privada,-23.598214,-46.740799
Escola Privada_1766852,Privada,Casi Colegio,Rua,"Maria Geraldina de Campos, 16",Conjunto Habitacional Instituto Adventista,5868751,Escola Privada,-23.659512,-46.777243
Escola Privada_1766854,Privada,Piccneli Instituto Educacional,Rua,"Joao Fernandes Camisa Nova Junior, 638",Jardim Sao Luis,5844000,Escola Privada,-23.654718,-46.741057
Escola Privada_1766855,Privada,Crescer Escola de Integracao e Aprendizagem,Rua,"Garcia de Toledo, 757",Jardim Sao Bento Novo,5882440,Escola Privada,-23.552139,-46.647198
Escola Privada_1766858,Privada,Esc Part Espaco Harmonia,Rua,"Paulo Franco, 454",Vila Hamburguesa,5305030,Escola Privada,-23.534313,-46.726713
Escola Privada_1766859,Privada,Esc Part Lugar de Crianca,Rua,"Coronel Melo Oliveira, 806",Perdizes,5011040,Escola Privada,-23.530914,-46.689331
Escola Privada_1766860,Privada,Oliveira Ferreira Colegio,Rua,"Braz Baltazar da Silveira, 132",Vila Perus,5208160,Escola Privada,-23.414705,-46.754808
Escola Privada_1766861,Privada,Aprendiz Instituto Educacional,Rua,"Floresta Club, 129",Sao Joao Climaco,4256320,Escola Privada,-23.625767,-46.595758
Escola Privada_1766864,Privada,Esc Part Akita Kids Academy,Rua,"Domingos de Morais, 2967",Vila Mariana,4035001,Escola Privada,-23.60247,-46.63629
Escola Privada_1766869,Privada,Esc Part Colinho de Mamae,Rua,"Francisco Coimbra, 218",Penha de Franca,3639000,Escola Privada,-23.523048,-46.543098
Escola Privada_1766877,Privada,Esc Part Olivia Palito B M J,Rua,"Padre Estevao Pernet, 836",Vila Gomes Cardim,3315000,Escola Privada,-23.542011,-46.566649
Escola Privada_1766878,Privada,Cei Indir Anis Aidar Dr,Rua,"Santa Rita, 800",Pari,3026030,Escola Privada,-23.529328,-46.60813
Escola Privada_1766882,Privada,Esc Part Colegio Educanorte,Rua,"Senhor do Monte, 300",Mandaqui,2407090,Escola Privada,-23.482406,-46.624716
Escola Privada_1766883,Privada,Uni Kids Colegio,Rua,"Francisco Zanela, 64",Vila Constanca,2256160,Escola Privada,-23.552139,-46.647198
Escola Privada_1766885,Privada,Ceps Walter Pereira Colegio,Rua,"Nicolino Morena Doutor, 418",Vila Constanca,2257000,Escola Privada,-23.472312,-46.582299
Escola Privada_1766887,Privada,Mundo Encantado LTDA Inst de Educ Infantil,Rua,"Avenida Ultramarino, 587",Lauzane Paulista,2441000,Escola Privada,-23.472449,-46.640513
Escola Privada_1766890,Privada,Esc Part Pricles N e,Rua,"Palmeira do Mar, 362",Parque das Arvores,4824090,Escola Privada,-23.72989,-46.69271
Escola Privada_1766894,Privada,Esc Part Crianca e Cia,Rua,"Canamari, 15",Jardim Umarizal,5755100,Escola Privada,-23.62297,-46.753637
Escola Privada_1766897,Privada,Esc Part Pre Escola Pavanelli LTDA - ME,Rua,"Francisco Xavier Cabral, 53",Vila Ernesto,5731320,Escola Privada,-23.639487,-46.742534
Escola Privada_1766921,Privada,Unimor Colegio Nucleo 2,Rua,"Jorge Valim, 92",Vila Ester Zona Norte,2536000,Escola Privada,-23.552139,-46.647198
Escola Privada_1766969,Privada,Arara Azul Colegio,Rua,"Gijoca, 109",Vila Curuca,8030420,Escola Privada,-23.50261,-46.425511
Escola Privada_1766986,Privada,Cr P Conv Jardim Eledy Pre-escola,Rua,"Leonor de Almeida, 35",Valo Velho,5857590,Escola Privada,-23.651301,-46.785865
Escola Privada_1766995,Privada,Cr P Conv Nany Apple,Rua,"Pedregulho, 128",Vila Bancaria Munhoz,2757110,Escola Privada,-23.484102,-46.686603
Escola Privada_1766997,Privada,Pensar e Criar Colegio,Rua,"Sylla Mattos Professor, 290",Jardim Santa Cruz Sacoma,4182010,Escola Privada,-23.610366,-46.595787
Escola Privada_1766998,Privada,Monforte Colegio,Rua,"Silva Teles, 108",Itaim Paulista,8140010,Escola Privada,-23.497581,-46.400867
Escola Privada_1767022,Privada,Rubi Colegio,Rua,"Joaquim Rodrigues de Moraes, 93",Vila Rubi,4823190,Escola Privada,-23.72527,-46.694428
Escola Privada_1767023,Privada,Monte Sinai Colegio,Rua,"Baracca Major, 1479",Parque Edu Chaves,2232000,Escola Privada,-23.552139,-46.647198
Escola Privada_1767026,Privada,Cr P Conv Quintal da Crianca,Rua,"Glicerio, 221",SE,1514000,Escola Privada,-23.554476,-46.628272
Escola Privada_1767033,Privada,Cr P Conv Elza Negro,Rua,"Antonio Quaresma, 61",Guaianases,8460200,Escola Privada,-23.550425,-46.401118
Escola Privada_1767039,Privada,Imperio Chocolate Teens Colegio Unidade I,Rua,"Chorao Salgueiro, 51",Jardim Maia,8180305,Escola Privada,-23.446971,-46.753628
Escola Privada_1767075,Privada,Cr P Conv Lar Feliz,Rua,"Coutinho e Melo, 465",Vila Aurea,8411090,Escola Privada,-23.551049,-46.409279
Escola Privada_1767086,Privada,Cr P Conv Pequenos Genios Topazio,Rua,"Visconde de Montalegre, 512",Jardim Santa Fe Zona Sul,4890570,Escola Privada,-23.552139,-46.647198
Escola Privada_1767090,Privada,Cr P Conv Damaris Castilho,Rua,"Cardo Limao, 23",Vila Verde,8230680,Escola Privada,-23.503744,-46.675498
Escola Privada_1767094,Privada,Candelaria Instituto Educacional,Rua,"Guaranesia, 1472",Vila Maria,2112002,Escola Privada,-23.512204,-46.586223
Escola Privada_1767095,Privada,Deo Volente Colegio,Rua,"Cerejeiras, 765",Jardim Japao,2124000,Escola Privada,-23.552139,-46.647198
Escola Privada_1767099,Privada,Cr P Conv Planeta Kids,Rua,"Cachoeira do Bonfim, 141",Conjunto Habitacional Inacio Monteiro,8472390,Escola Privada,-23.569887,-46.401922
Escola Privada_1767117,Privada,Cr P Conv Gregorio Westrupp PE,Rua,"Gil Eanes, 731",Brooklin Novo,4601042,Escola Privada,-23.612812,-46.675937
Escola Privada_1767135,Privada,San Martin Colegio,Rua,"Pinheiro Guimaraes, 278",Parque da Vila Prudente,3141030,Escola Privada,-23.58583,-46.573693
Escola Privada_1767152,Privada,Colegio Anglo Leonardo da Vinci,Rua,"Avenida Professor Francisco Morato, 5000",Vila Sonia,5520300,Escola Privada,-23.599288,-46.741899
Escola Privada_1767153,Privada,Rede Decisao Unidade Sao Paulo Mooca,Rua,"Serra de Jaire, 639 e 647",Quarta Parada,3175010,Escola Privada,-23.548489,-46.585766
Escola Privada_1767155,Privada,Arereu Colegio,Rua,"Solidonio Leite, 1825",Vila IVone,3275000,Escola Privada,-23.584024,-46.541071
Escola Privada_1767157,Privada,Sao Bento de Ensino Instituto,Rua,"Sapopemba, 4110",Sapopemba,3374000,Escola Privada,-23.601898,-46.534353
Escola Privada_1767159,Privada,Adriana Assaf Escola de Ballet,Rua,"Emilio Mallet, 1440",Vila Gomes Cardim,3320001,Escola Privada,-23.545442,-46.559815
Escola Privada_1767166,Privada,Manaca Escola,Rua,"Joao Carlos da Silva Borges, 280",Vila Cruzeiro,4726000,Escola Privada,-23.643051,-46.711456
Escola Privada_1767167,Privada,Meta Educacional Colegio,Rua,"Jose Marinoni Monsenhor, 3745",Vila Missionaria,4430350,Escola Privada,-23.552139,-46.647198
Escola Privada_1767173,Privada,Cr P Conv Golfinho Dourado I,Rua,"Cancoes Preludios, 26",Jardim Camargo,8120170,Escola Privada,-23.504917,-46.39541
Escola Privada_1767174,Privada,Cr P Conv Estrela do Amanha,Rua,"Jose de Moraes Cabral, 1025",Jardim Jaragua Itaim Paulista,8160200,Escola Privada,-23.507782,-46.402025
Escola Privada_1767175,Privada,Cr P Conv Cent Recup Educ Nutricional II - Cren,Rua,"Um, 32",Sao Miguel Paulista,3813310,Escola Privada,-23.493914,-46.439603
Escola Privada_1767186,Privada,Ensino Colegio,Rua,"Rua Sao Feliciano, 215",Freguesia do O,2840090,Escola Privada,-23.480939,-46.691398
Escola Privada_1767193,Privada,Cr P Conv Centro de Assistencia Social Bras Mooca I,Rua,"Joao Caetano, 113",Mooca,3162050,Escola Privada,-23.551062,-46.605559
Escola Privada_1767202,Privada,Planeta Crianca Escola,Rua,"Joana Galvao, 46",Vila Jaguara,5114120,Escola Privada,-23.507883,-46.747258
Escola Privada_1767208,Privada,Fato Colegio,Rua,"Morro de Sao Sebastiao, 137a",Parque Taipas,2986100,Escola Privada,-23.434718,-46.714043
Escola Privada_1767217,Privada,Vila Monteiro Lobato Escola,Rua,"Decio, 47 49",Saude,4055090,Escola Privada,-23.619177,-46.639862
Escola Privada_1767232,Privada,Cei Indir Chacara Bela Vista II,Rua,"Giuseppe Marino, 90",Parque Novo Mundo,2181190,Escola Privada,-23.51769,-46.556846
Escola Privada_1767239,Privada,Cei Indir Sao Jose Operario,Rua,"Isidoro de Lara, 295",Conjunto Residencial Jose Bonifacio,8253250,Escola Privada,-23.54545,-46.44057
Escola Privada_1767242,Privada,Cr P Conv Jardim dos Alamos Creche e Pre Escola,Rua,"Jose Vila Busquets, 80",Jardim dos Alamos,4883090,Escola Privada,-23.811432,-46.739219
Escola Privada_1767250,Privada,Cr P Conv Aconchego,Rua,"Avanhandava, 814",Bela Vista,1306000,Escola Privada,-23.553678,-46.649428
Escola Privada_1767506,Privada,Cr P Conv Arte e Crianca,Rua,"Virajuba, 1109",Brasilandia,2847085,Escola Privada,-23.461988,-46.694936
Escola Privada_1767530,Privada,Cr P Conv Jardim Bela Vista,Rua,"Frederico Rene de Jaegher, 1521",Rio Bonito,4826010,Escola Privada,-23.724947,-46.710611
Escola Privada_1767532,Privada,Instituto de Terapia Integrada e Oriental,Rua,"Vieira Fazenda, 80",Vila Mariana,4117030,Escola Privada,-23.588554,-46.633441
Escola Privada_1767533,Privada,Cejam Escola de Saude,Rua,"Humaita, 349",Bela Vista,1321010,Escola Privada,-23.558225,-46.641901
Escola Privada_1767543,Privada,Cr P Conv Ermelino Matarazzo Creche Pre,Rua,"Bolivar Ribeiro Boaventura, 5",Jardim Penha,3758010,Escola Privada,-23.503182,-46.500966
Escola Privada_1767559,Privada,Cr P Conv Tres Coracoes Creche e Pre,Rua,"Major Lucio Dias Ramos, 55",Jardim Belcito,4855230,Escola Privada,-23.76552,-46.692267
Escola Privada_1767572,Privada,Cr P Conv Itaim Paulista II Creche Pre Esc,Rua,"Antonio Joao de Medeiros, 1281",Jardim Tua,8140060,Escola Privada,-23.513281,-46.395225
Escola Privada_1767573,Privada,Cr P Conv Itaim Paulista I Creche Pre Esc,Rua,"Joao de Macedo Ribeiro, 91",Vila Itaim,8111010,Escola Privada,-23.491186,-46.387932
Escola Privada_1767574,Privada,Cr P Conv Vila Mara Cei,Rua,"Bela Vista de Minas, 491",Vila Helena,8081220,Escola Privada,-23.488675,-46.418319
Escola Privada_1767575,Privada,Cei Indir Vila Silvia,Rua,"Colonia Leopoldina, 350",Vila Silvia,3821020,Escola Privada,-23.552139,-46.647198
Escola Privada_1767577,Privada,Cr P Conv Cedro do Libano IV Cei,Rua,"Guilherme Valente, 131",Jardim Vergueiro,5818280,Escola Privada,-23.667204,-46.733265
Escola Privada_1767578,Privada,Cr P Conv Cedro do Libano IIi Cei,Rua,"Guilherme Valente, 131",Jardim Vergueiro,5818280,Escola Privada,-23.667204,-46.733265
Escola Privada_1767583,Privada,Ceu Azul Escola de Educacao Infantil e Fundamental,Rua,"Pedro Schimitd, 82",Jardim Santa Terezinha Parelheiros,4895000,Escola Privada,-23.854332,-46.694854
Escola Privada_1767598,Privada,Messina Colegio,Rua,"Rua Santa Rosa de Lima, 240",Parque Paulistano,8080000,Escola Privada,-23.483584,-46.429648
