id,Rede,Nome,Localizado em,Endereço,Bairro,CEP,Tipo,Latitude,Longitude
Hospital_2.255.743,,Hosp De Transplant Do Est De Sp Euryclides De Jesus Zerbini,Rua,"Av Brigadeiro Luiz Antonio, 2651",Jardim Paulista,01401-901,Hospital,-23.570353,-46.651365
Hospital_2.255.744,,Hospital Alvorada Moema,Rua,"Av Ibirapuera, 1942",Indianopolis,04028-001,Hospital,-23.601469,-46.661205
Hospital_2.255.745,,Casa De Saude De Sao Joao De Deus,Rua,"Est Turistica Do Jaragua, 2365",Pirituba,05161-000,Hospital,-23.474602,-46.754192
Hospital_2.255.747,,Hospital E Maternidade Sao Rafael Sp,Rua,"Eca De Queiroz, 391",Vila Mariana,04011-032,Hospital,-23.579386,-46.644563
Hospital_2.255.749,,Assoc Cruz Verde,Rua,"R Dr Diogo De Faria, 695",Vila Clementino,04037-002,Hospital,-23.595803,-46.643073
Hospital_2.255.750,,Hosp Mat 8 De Maio,Rua,"R Rafael Monteiro Valeiro, 18",Itaim Paulista,08140-020,Hospital,-23.500524,-46.400068
Hospital_2.255.751,,Hosp Mat Sta Marta,Rua,"R Dr Antonio Bento, 104",Santo Amaro,04750-000,Hospital,-23.64923,-46.704543
Hospital_2.255.752,,Hospital E Maternidade Nossa Senhora Do Rosario,Rua,"Dr Edson De Melo, 357",Vila Maria Alta,02122-080,Hospital,-23.511767,-46.584022
Hospital_2.255.753,,Hosp Sta Maggiore Bela Vista,Rua,"R Humaita, 409",Bela Vista,01321-010,Hospital,-23.557998,-46.6423
Hospital_2.255.754,,Hosp Igesp,Rua,"Silvia, 276",Bela Vista,01331-010,Hospital,-23.560851,-46.65086
Hospital_2.255.755,,Casa De Saude D Pedro Ii,Rua,"R Da Figueira, 831",Mooca,03102-000,Hospital,-23.552291,-46.624935
Hospital_2.255.756,,Hospital Paulistano,Rua,"R Martiniano De Carvalho, 741",Bela Vista,01321-001,Hospital,-23.56502,-46.642294
Hospital_2.255.757,,Hosp Mun Dr Ignacio Proenca De Gouvea,Rua,"R Juventus, 562",Mooca,03124-020,Hospital,-23.57181,-46.590184
Hospital_2.255.758,,Ps Mun Freguesia Do O 21 De Junho,Rua,"Av Joao Paulo I, 421",Freguesia Do O,02738-000,Hospital,-23.490185,-46.688959
Hospital_2.255.759,,Instituto De Infectologia Emilio Ribas Sao Paulo,Rua,"Av Dr Arnaldo, 165",Cerqueira Cesar,01246-900,Hospital,-23.555225,-46.668371
Hospital_2.255.760,,Ps Mun Dr Caetano Virgilio Netto,Rua,"R Augusto Farina, 1125",Jad Pinheiros,05594-001,Hospital,-23.584425,-46.739032
Hospital_2.255.761,,Hospital E Maternidade Metropolitano,Rua,"R Marcelina, 441",Vil Romana,05044-010,Hospital,-22.577974,-53.056864
Hospital_2.255.762,,Hc Da Fmusp Hospital Das Clinicas Sao Paulo,Rua,"R Dr Ovidio Pires De Campos, 225",Cerqueira Cesar,05401-000,Hospital,-23.558161,-46.669773
Hospital_2.255.763,,Hosp Geral De Sao Paulo,Rua,"R Ouvidor Portugal, 230",Vila Monumento,01551-000,Hospital,-23.779579,-45.358564
Hospital_2.255.764,,Hospital Geral Do Grajau Prof Liber John Alphonse Di Dio Sp,Rua,"R Francisco Octavio Pacca, 180",Parque Das Nacoes,04822-030,Hospital,-23.729026,-46.690845
Hospital_2.255.765,,Assoc Aacd V Clementino,Rua,"Avn Prof Ascendino Reis, 724",Vil Clementino,04027-000,Hospital,-23.597142,-46.651808
Hospital_2.255.766,,Hosp Mun Prof Dr Waldomiro De Paula,Rua,"R Augusto Carlos Baumann, 1074",Itaquera,08210-590,Hospital,-23.531123,-46.444532
Hospital_2.255.767,,Hosp Monumento Cehm,Rua,"R Lima E Silva, 985",Ipiranga,04215-020,Hospital,-23.594191,-46.596836
Hospital_2.255.768,,Hospital E Maternidade Leonor Mendes De Barros Sao Paulo,Rua,"Av Celso Garcia, 2477",Belenzinho,03015-000,Hospital,-23.535903,-46.588706
Hospital_2.255.769,,Centro De Referencia E Treinamento Dst Aids Sao Paulo,Rua,"R Santa Cruz, 81",Vila Mariana,04121-000,Hospital,-23.596619,-46.635813
Hospital_2.255.770,,Hosp Das Clinicashosp Auxiliar De Cotoxo,Rua,"R Cotoxo, 1142",Sumare,05021-010,Hospital,-23.536248,-46.688266
Hospital_2.255.771,,Centro De Referencia Da Saude Da Mulher Sao Paulo,Rua,"Avn Brigadeiro Luiz Antonio, 683",Bela Vista,01317-001,Hospital,-23.555438,-46.645818
Hospital_2.255.772,,Hospital Santa Virginia,Rua,"Av Celso Garcia, 2294",Belem,03014-000,Hospital,-23.537506,-46.589956
Hospital_2.255.773,,Hosp Aviccena,Rua,"Padre Adelino, 901",Iv Parada,03303-000,Hospital,-24.978131,-53.466835
Hospital_2.255.774,,Hosp Mun Infantil Menino Jesus,Rua,"R Dos Ingleses, 258",Bela Vista,01329-000,Hospital,-23.560212,-46.64735
Hospital_2.255.776,,Hosp Independencia,Rua,"R Urucurana, 1",Jardim Pedro Jose Nu,08061-100,Hospital,-23.652387,-46.533937
Hospital_2.255.777,,Hospital Itaquera,Rua,"R Jose Oiticica Filho, 123",Itaquera,08210-510,Hospital,-23.536584,-46.450704
Hospital_2.255.778,,Day Hospital De Ermelino Matarazzo,Rua,"Av Abel Tavares, 2576",Ermelino Matarazzo,03810-110,Hospital,-23.485679,-46.479286
Hospital_2.255.779,,Hospital E Maternidade Sao Miguel,Rua,"R Luis Picolo, 11",Sao Miguel,08040-320,Hospital,-23.493956,-46.438223
Hospital_2.255.780,,Hosp Da Aeronautica De Sphasp,Rua,"Olavo Fontoura, 1400",Santana,02022-021,Hospital,-23.515637,-46.645193
Hospital_2.255.782,,Hospital Santa Helena,Rua,R São Joaquim 36,Liberdade,01508-000,Hospital,-23.561987,-46.638382
Hospital_2.255.783,,Hospital E Maternidade Santa Maria Cruz Azul,Rua,"Lins De Vasconcelos, 356",Cambuci,01538-000,Hospital,-23.565959,-46.622162
Hospital_2.255.784,,Hospital Cantareira,Rua,"Av Nova Cantareira, 3050",Tucuruvi,02340-000,Hospital,-23.472477,-46.615782
Hospital_2.255.785,,Hospital Santa Isabel,Rua,"R Dona Veridiana, 311",Vila Buarque,01238-010,Hospital,-23.779579,-45.358564
Hospital_2.255.786,,Maternidade Santa Joana,Rua,"R Do Paraiso, 432",Paraiso,04103-000,Hospital,-23.574848,-46.638651
Hospital_2.255.787,,Hospital Geral Jesus Teixeira Da Costa Guaianases Sao Paulo,Rua,"Av Miguel Achiole Da Fonseca, 135",Jardim Sao Paulo,08461-110,Hospital,-23.553978,-46.403652
Hospital_2.255.788,,Hosp Mun Mat Esc Dr Mario De Moraes A Silva,Rua,"Av Dep Emilio Carlos, 3100",Vl Nova Cachoeirinha,02720-200,Hospital,-23.480131,-46.671532
Hospital_2.255.789,,Hosp 9 De Julho,Rua,"R Peixoto Gomide, 625",Bela Vista,01409-902,Hospital,-23.559333,-46.654948
Hospital_2.255.790,,Hospital Sirio Libanes,Rua,"R Dona Adma Jafet, 91",Cerqueira Cesar,01308-050,Hospital,-23.557411,-46.653759
Hospital_2.255.791,,Hosp Mat V Carrao,Rua,"Avn Cons Carrao, 2885",Vil Carrao,03403-002,Hospital,-23.549918,-46.533847
Hospital_2.255.792,,Hospital Do Serv Pub Est Fco Morato De Oliveira Sao Paulo,Rua,"R Pedro De Toledo, 1800",Vila Clementino,04029-000,Hospital,-24.276461,-47.234039
Hospital_2.255.793,,Hospital Israelita Albert Einstein,Rua,"Av Albert Einstein, 627",Morumbi,05652-900,Hospital,-23.599824,-46.715077
Hospital_2.255.795,,Ps Mun Augusto Gomes De Matos,Rua,"R Julio Felipe Guedes, 200",Vila Das Merces,04174-040,Hospital,-23.633776,-46.606728
Hospital_2.255.797,,Hospital Geral De Pedreira,Rua,"R Joao Francisco De Moura, 251",Vila Campo Grande,04455-170,Hospital,-23.681567,-46.677488
Hospital_2.255.798,,Hospital Maternidade Interlagos,Rua,"R Leonor Alvim, 211",Jd Leblon,04802-190,Hospital,-23.706879,-46.702011
Hospital_2.255.799,,Upa Julio Tupy,Rua,"R Serra Da Queimada, 800",Parque Guaianases,08431-640,Hospital,-23.527537,-46.411295
Hospital_2.255.800,,Hospital Heliopolis Unidade De Gestao Assistencial I Sp,Rua,"R Conego Xavier, 276",Sacoma,04231-030,Hospital,-23.608143,-46.59377
Hospital_2.255.801,,Hospital Infantil Darcy Vargas Uga Iii Sao Paulo,Rua,"R Dr Serafico De Assis Carvalho, 34",Jardim Guedala,04024-002,Hospital,-23.592761,-46.711043
Hospital_2.255.802,,Caism Dr David Capistrano Da Costa Filho Da Agua Funda Sp,Rua,"Av Miguel Stefano, 3030",Agua Funda,04301-002,Hospital,-23.552139,-46.647198
Hospital_2.255.803,,Ps Mun Santana Lauro Ribas Braga,Rua,"R Voluntarios Da Patria, 943",Santana,02011-100,Hospital,-23.512738,-46.627591
Hospital_2.255.804,,Hc Da Fmusp Instituto Do Coracao Incor Sao Paulo,Rua,"Av Dr Eneas De Carvalho Aguiar, 44",Cerqueira Cesar,05403-000,Hospital,-23.0349,-49.165198
Hospital_2.255.805,,Hosp Mun Maternidade Professor Mario Degni,Rua,"R Lucas De Leyde, 257",Vila Antonio,05376-010,Hospital,-23.578169,-46.765362
Hospital_2.255.806,,Ps Mun V Maria Baixa,Rua,"Pca Engenheiro Hugo Brandi, 15",Pq Novo Mundo,02168-050,Hospital,-23.517379,-46.577611
Hospital_2.255.807,,Hosp Da Sta Casa De Sto Amaro,Rua,"R Isabel Schmidt, 59",Santo Amaro,04743-030,Hospital,-23.650255,-46.704916
Hospital_2.255.808,,Hospital Geral De Sao Mateus Sao Paulo,Rua,"R Angelo De Candia, 540",Sao Mateus,03958-000,Hospital,-23.594736,-46.486711
Hospital_2.255.809,,Hospital Sao Paulo Hospital De Ensino Da Unifesp Sao Paulo,Rua,"R Napoleao De Barros, 715",Vila Clementino,04024-002,Hospital,-23.597712,-46.643614
Hospital_2.255.810,,Hospital Santa Marcelina Sao Paulo,Rua,"R Santa Marcelina, 177",Itaquera,08270-070,Hospital,-23.554332,-46.461303
Hospital_2.255.811,,Hosp Dom Alvarenga,Rua,"Nazare, 1361",Ipiranga,04263-200,Hospital,-23.596365,-46.608902
Hospital_2.255.812,,A C Camargo Cancer Center,Rua,"R Professor Antonio Prudente, 211",Liberdade,01509-900,Hospital,-23.565117,-46.637641
Hospital_2.255.813,,Unidade De Gestao Assistencial Ii Hospital Ipiranga Sp,Rua,"Av Nazare, 28",Ipiranga,04262-000,Hospital,-23.582885,-46.611071
Hospital_2.255.814,,Hospital Leforte Liberdade,Rua,"R Galvao Bueno, 257",Liberdade,01506-000,Hospital,-23.557741,-46.634832
Hospital_2.255.815,,Hospital Geral Santa Marcelina De Itaim Paulista Sao Paulo,Rua,"Av Marechal Tito, 6035",Itaim Paulista,08115-100,Hospital,-23.492423,-46.388981
Hospital_2.255.816,,Centro Integr De Ass E Saude Nossa Senhora De Fatima,Rua,"Jornalista Paulo Zingg, 1078",Pirituba,05157-030,Hospital,-23.487808,-46.761007
Hospital_2.255.817,,Hospital Presidente,Rua,"Av Nova Cantareira, 2398",Tucuruvi,02340-000,Hospital,-23.476496,-46.610685
Hospital_2.255.818,,Ibcc,Rua,"Av Alcantara Machado, 2576",Mooca,03102-002,Hospital,-23.547517,-46.600104
Hospital_2.255.819,,Conjunto Hospitalar Do Mandaqui Sao Paulo,Rua,"R Voluntarios Da Patria, 4301",Mandaqui,02401-400,Hospital,-23.484978,-46.631429
Hospital_2.255.820,,Hospital Oswaldo Cruz,Rua,"R Joao Juliao, 331",Paraiso,01323-020,Hospital,-23.569348,-46.643
Hospital_2.255.821,,Casa Da Crianca Betinho,Rua,"R Vacanga, 300",Vil Carrao,03433-020,Hospital,-23.560402,-46.532448
Hospital_2.255.822,,Hospital Sorocabana,Rua,"R Faustolo, 1633",Lapa,05041-001,Hospital,-23.523817,-46.701145
Hospital_2.255.823,,Hospital Universitario Da Usp Sao Paulo,Rua,"Av Prof Lineu Prestes, 2565",Butanta,05508-900,Hospital,-23.56492,-46.74095
Hospital_2.255.824,,Hospital Sao Luiz Gonzaga,Rua,"Michel Ouchana, 94",Jacana,02276-140,Hospital,-23.458858,-46.582062
Hospital_2.255.825,,Hosp Mun Pirituba Jose Soares Hungria,Rua,"Menotti Laudisio, 100",Pirituba,02945-000,Hospital,-23.484125,-46.728569
Hospital_2.255.826,,Hosp Da Penha,Rua,"R Arnaldo Vallardi Portilho, 90",Penha,03632-030,Hospital,-23.527685,-46.550039
Hospital_2.255.827,,Hospital Estadual De Vila Alpina Org Social Seconci Sao Paul,Rua,"Av Francisco Falconi, 1501",Vila Alpina,03227-000,Hospital,-23.654052,-46.541341
Hospital_2.255.828,,Hospital Amparo Maternal,Rua,"R Loefgreen, 1901",V Clementino,04040-030,Hospital,-23.600033,-46.64358
Hospital_2.255.829,,Caism Philippe Pinel Sao Paulo,Rua,"Av Raimundo Pereira De Magalhaes, 5214",Pirituba,02938-000,Hospital,-23.486982,-46.723935
Hospital_2.255.830,,Hospital Do Coracao,Rua,"R Desembargador Eliseu Guilherme, 123",Paraiso,04004-030,Hospital,-23.57311,-46.643534
Hospital_2.255.831,,Hospital Sbc,Rua,"Blumenau, 320",V Leopoldina,05319-020,Hospital,-23.537643,-46.728507
Hospital_2.255.832,,Ps Inf Sabara,Rua,"R Dona Antonia De Queiros, 505",Consolacao,01307-010,Hospital,-23.549334,-46.654565
Hospital_2.255.833,,Hosp Mun Jabaquara Artur Ribeiro De Saboya,Rua,"Francisco De Paula Quintanilha Ribeiro, 860",Jabaquara,04330-020,Hospital,-23.653342,-46.645676
Hospital_2.255.834,,Hospital Katia De Souza Rodrigues Taipas Sao Paulo,Rua,"Av Elisio Teixeira Leite, 6999",Parada De Taipas,02810-000,Hospital,-23.443391,-46.717746
Hospital_2.255.835,,Hosp Albert Sabin,Rua,"R Brigadeiro Gaviao Peixoto, 123",Lapa,05078-000,Hospital,-23.525703,-46.711539
Hospital_2.255.836,,Hospital Santa Rita,Rua,"R Cubatao, 1190",Vila Mariana,04013-004,Hospital,-23.582269,-46.641313
Hospital_2.255.837,,Hosp Sta Cecilia,Rua,"Prc Marechal Deodoro, 149",Santa Cecilia,01150-011,Hospital,-23.535272,-46.654556
Hospital_2.255.838,,Hosp Sta Cruz,Rua,"R Santa Cruz, 398",Vila Mariana,04122-000,Hospital,-23.597448,-46.632516
Hospital_2.255.841,,Hosp Mat Casa Verde,Rua,"R Reliquia, 716",Casa Verde,02517-001,Hospital,-23.506355,-46.661159
Hospital_2.255.842,,Hospital Da Crianca,Rua,"R Das Perobas, 295",Jabaquara,04321-120,Hospital,-23.643113,-46.64312
Hospital_2.255.843,,Hosp Mun Dr Carmino Caricchio,Rua,"Av Celso Garcia, 4815",Tatuape,03063-000,Hospital,-23.532992,-46.566428
Hospital_2.255.844,,Inst Do Cancer Arnaldo Vieira De Carvalho,Rua,"Dr Cesario Motta Junior, 112",Vila Buarque,01221-020,Hospital,-23.543574,-46.650594
Hospital_2.255.846,,Hosp Paulista De Otorrinolaringologia,Rua,"R Dr Diogo De Faria, 780",Vil Clementino,04037-002,Hospital,-23.595307,-46.644348
Hospital_2.255.847,,Hosp Sao Conrado,Rua,"Av Brigadeiro Luis Antonio, 4677",Jd Paulista,01401-002,Hospital,-23.582322,-46.666387
Hospital_2.255.849,,Hospital Samaritano,Rua,"R Cons Brotero, 1486",Higienopolis,01232-010,Hospital,-23.538718,-46.662062
Hospital_2.255.850,,Hosp Mat Sao Cristovao,Rua,"Americo Ventura, 123",Alto Da Mooca,03128-010,Hospital,-21.467537,-47.002506
Hospital_2.255.852,,Hosp Mun V Nhocune Alexandre Zaio,Rua,"Alves Maldonado, S/N",Vila Nhocune,03558-050,Hospital,-23.552139,-46.647198
Hospital_2.255.853,,Hospital Bp,Rua,"Maest Cardim, 769",Liberdade,01323-001,Hospital,-23.56744,-46.641492
Hospital_2.255.854,,Hosp Mun Tide Setubal,Rua,"R Dr Jose Guilherme Eiras, 123",Sao Miguel Paulista,08010-220,Hospital,-23.497251,-46.439795
Hospital_2.255.855,,Hospital Da Cruz Vermelha Brasileira,Rua,"Av Moreira Guimaraes, 699",Indianopolis,04074-031,Hospital,-23.603791,-46.651144
Hospital_2.255.858,,Hospital Dom Pedro,Rua,"Av Alcantara Machado, 60",Bras,03102-000,Hospital,-23.552195,-46.624564
Hospital_2.255.859,,Hospital Da Face,Rua,"R Izonzo, 155",Sacoma,04249-000,Hospital,-23.617359,-46.599138
Hospital_2.255.861,,Sao Luiz Unidade Morumbi,Rua,"R Engenheiro Oscar Americano, 840",Morumbi,05673-050,Hospital,-23.59138,-46.70354
Hospital_2.255.863,,Hospital Saint Paul,Rua,"Av Euzebio Matoso, 178",Pinheiros,05423-000,Hospital,-23.571207,-46.691411
Hospital_2.255.864,,Clinica De Olhos Suel Abujamra,Rua,"R Tamandare, 693",Liberdade,01525-001,Hospital,-23.565,-46.635438
Hospital_2.255.865,,Hospital Silvio Romero,Rua,"R Fernandes Pinheiro, 268",Vila Azevedo,03308-060,Hospital,-23.541887,-46.572164
Hospital_2.255.866,,Hosp E Mat Jardins,Rua,"R Artur Azevedo, 1659",Pinheiros,05404-014,Hospital,-23.565802,-46.686609
Hospital_2.255.868,,Centro De Atendimento Hospitalar A Mulher Presa,Rua,"Rod Raposo Tavares, S/N",Jd Arpoador,05577-300,Hospital,-23.586236,-46.811597
Hospital_2.255.870,,Hosp E Mat Sto Expedito,Rua,"R Tomoichi Shimizu, 201",Itaquera,08260-140,Hospital,-23.579005,-46.441729
Hospital_2.255.874,,Hospital Itatiaia,Rua,"R Duarte Da Costa, 344",Alto Da Lapa,05080-000,Hospital,-23.527829,-46.712334
Hospital_2.255.875,,Hosp Mat Paranagua,Rua,"Avn Paranagua, 808",Ermelino Matarazzo,03806-000,Hospital,-23.498802,-46.477341
Hospital_2.255.878,,Cpu Clinica De Procedimentos Urologicos,Rua,"R Maestro Cardim, 769",Bela Vista,01323-900,Hospital,-23.5675,-46.641542
Hospital_2.255.880,,Centro Medico Pmesp,Rua,"Av Nova Cantareira, 3659",Tremembe,02341-001,Hospital,-23.468955,-46.616925
Hospital_2.255.881,,Premier Residence Hospital,Rua,"R Jurubatuba, 461",Vila Cordeiro,04583-100,Hospital,-23.779579,-45.358564
Hospital_2.255.882,,Saha Servicos Medicos E Hospitalares,Rua,"R Maestro Cardim, 407",Bela Vista,01323-000,Hospital,-23.564936,-46.641402
Hospital_2.255.884,,Hospital Da Luz 113,Rua,"R Azevedo Macedo, 113",Vila Mariana,04013-060,Hospital,-23.581536,-46.640298
Hospital_2.255.886,,Instituto A Casa,Rua,"Joao Maia, 118",Aclimacao,04109-130,Hospital,-23.455531,-46.532708
Hospital_2.255.888,,Leforte Kids,Rua,"Av Washington Luis, 3085",Jardim Marajoara,04627-000,Hospital,-23.652387,-46.533937
Hospital_2.255.889,,Hospital Bosque Da Saude,Rua,"Av Bosque Da Saude, 1926",Saude,04142-082,Hospital,-23.613123,-46.620935
Hospital_2.255.890,,Clinica Espec Renaitre,Rua,"R Jose Pereira Cardoso, 80",Sao Miguel Paulista,08011-310,Hospital,-23.494154,-46.444337
Hospital_2.255.892,,Hosp Sta Maggiore Analia Franco,Rua,"R Jose De Oscar De Abreu Sampaio, 376",Jardim Analia Franco,01333-000,Hospital,-23.652387,-46.533937
Hospital_2.255.893,,Hosp Mun Ver Jose Storopolli,Rua,"R Francisco Fanganiello, 127",Parque Novo Mundo,02181-160,Hospital,-23.522159,-46.562714
Hospital_2.255.895,,Cema Hosp Espec,Rua,"R Padre Adelino, 333",Quarta Parada,03117-000,Hospital,-23.544982,-46.590784
Hospital_2.255.896,,Hospital Adventista De Sao Paulo,Rua,"R Rocha Pombo, 49",Liberdade,01525-010,Hospital,-23.563493,-46.63416
Hospital_2.255.897,,Clinisulserv Med Zona Sul,Rua,Estr de Itapecerica 4795,Capao Redondo,5858001,Hospital,-23.65814,-46.764434
Hospital_2.255.898,,Hosp De Olhos De Sao Paulo,Rua,"Avn Cantareira, 126",Santana,02330-000,Hospital,-23.488382,-46.623099
Hospital_2.255.899,,Hospital Sao Camilo Santana,Rua,"R Dr Luis Lustosa Da Silva, 33",Santana,02401-300,Hospital,-23.48751,-46.626955
Hospital_2.255.900,,Pro Matre Paulista,Rua,"Sao Carlos Do Pinhal, 139",Bela Vista,01403-001,Hospital,-23.565712,-46.649626
Hospital_2.255.901,,Hosp Mat Vidas,Rua,"Nossa Senhora Do Sabara, 2375",Vila Campo Grande,04685-006,Hospital,-23.675109,-46.685696
Hospital_2.255.903,,Hospital Sao Camilo Ipiranga,Rua,"R Pouso Alegre, 1",Ipiranga,04261-030,Hospital,-23.583218,-46.611695
Hospital_2.255.904,,Master Clin,Rua,"R Dr Galvao Guimaraes, 72",Sao Mateus,03970-040,Hospital,-23.614836,-46.476828
Hospital_2.255.905,,Hsanp Hospital,Rua,"R Voluntarios Da Patria, 2786",Santana,02402-100,Hospital,-23.495802,-46.625116
Hospital_2.255.907,,Hosp De Clinicas J Helena,Rua,"R Erva Andorinha, 123",Jardim Helena,08090-470,Hospital,-23.478705,-46.423704
Hospital_2.255.908,,Complexo Hospitalar Paulista,Rua,"R Antonio Carlos, 122",Cerqueira Cesar,01309-010,Hospital,-23.427721,-46.52032
Hospital_2.255.911,,Ps Mun Dr Alvaro Dino De Almeida,Rua,"R Vitorino Carmilo, 717",Barra Funda,01153-000,Hospital,-23.531197,-46.652988
Hospital_2.255.912,,Upa Perus Dr Luiz Antonio De Abreu Sampaio Doria,Rua,"R Estevan Ribeiro Resende, S/N",Perus,05202-140,Hospital,-23.401772,-46.74751
Hospital_2.255.913,,Hospital San Gennaro,Rua,"Av Paes De Barros, 1333",Mooca,03115-020,Hospital,-23.565438,-46.594741
Hospital_2.255.914,,Americas Servico E Saude,Rua,"Al Santos, 764",Cerqueira Cesar,01418-100,Hospital,-23.0349,-49.165198
Hospital_2.255.915,,Next Hospital Santo Amaro,Rua,"R Barao Do Rio Branco, 555",Santo Amaro,04753-001,Hospital,-23.650314,-46.709336
Hospital_2.255.916,,Santa Casa De Sao Paulo Hospital Central Sao Paulo,Rua,"R Dr Cesario Mota Junior, 112",Vila Buarque,01221-020,Hospital,-23.543574,-46.650594
Hospital_2.255.918,,Inst Suel Abujamra,Rua,"R Tamandare, 693",Aclimacao,01525-001,Hospital,-23.638681,-46.572335
Hospital_2.255.919,,Sao Luiz Unidade Itaim,Rua,"R Dr Alceu De Campos Rodrigues, 95",Vila Nova Conceicao,04544-000,Hospital,-23.590719,-46.673617
Hospital_2.255.920,,Hospital Santa Catarina,Rua,"Paulista, 200",Bela Vista,01310-000,Hospital,-23.569568,-46.645406
Hospital_2.255.921,,Hospital Geriatrico E De Convalescentes D Pedro Ii,Rua,"Av Guapira, 2674",Jacana,02265-002,Hospital,-23.466978,-46.583993
Hospital_2.255.922,,Hospital Geral De Vila Nova Cachoeirinha Sao Paulo,Rua,"Av Deputado Emilio Carlos, 3000",Vila Nova Cachoeirin,02720-200,Hospital,-23.481419,-46.673102
Hospital_2.255.923,,Hospital Sao Camilo Pompeia,Rua,"Av Pompeia, 1178",Pompeia,05022-001,Hospital,-22.75692,-47.605803
Hospital_2.255.924,,Casa De David Sao Paulo,Rua,"Rodovia Fernao Dias, S/N",Parque Edu Chaves,02284-000,Hospital,-23.49225,-46.559271
Hospital_2.255.925,,Hospital Psiquiatrico De Vila Mariana,Rua,"R Major Maragliano, 241",Vila Mariana,04017-030,Hospital,-23.5882,-46.638254
Hospital_2.255.926,,Upa Santo Amaro Dr Jose Sylvio De Camargo,Rua,"R Carlos Gomes, 661",Santo Amaro,04733-100,Hospital,-23.653784,-46.701364
Hospital_2.255.927,,Psm Balneario Sao Jose,Rua,"R Gaspar Leme, 200",Balneario Sao Jose,04864-050,Hospital,-23.633551,-46.577273
Hospital_2.255.928,,Hosp Do Serv Pub Municipal Hspm,Rua,"R Castro Alves, 60",Aclimacao,01532-000,Hospital,-23.397032,-46.714807
Hospital_2.255.930,,Api Assistencia Psiquiatrica Integrada,Rua,"Av Indianopolis, 1903",Planalto Paulista,04063-003,Hospital,-23.699226,-46.56788
Hospital_2.255.931,,Serra Mayor,Rua,"Estr De Itapecerica, 4659",Capao Redondo,05858-001,Hospital,-23.660305,-46.773215
Hospital_2.255.932,,Fundacao Faculdade De Medicinahcfmusp Inst De Psiquiatria Sp,Rua,"R Dr Ovidio Pires De Campos, 785",Cerqueira Cesar,05401-000,Hospital,-23.558161,-46.669773
Hospital_2.255.933,,Hosp Vasco Da Gama,Rua,"R Coimbra, 620",Belenzinho,03052-030,Hospital,-23.694326,-46.629992
Hospital_2.255.934,,Ps Samaro,Rua,"Av Nossa Senhora Do Sabara, 70",Jd Belgica,04686-000,Hospital,-23.552139,-46.647198
Hospital_2.255.935,,Hospital E Pronto Socorro Portinari Ltda,Rua,"Av Candido Portinari, 455",Vila Jaguara,05114-000,Hospital,-23.508206,-46.751217
Hospital_2.255.936,,Pronto Baby,Rua,"Avn Fagundes Filho, 300",Vila Monte Alegre,04304-000,Hospital,-22.775694,-47.169562
Hospital_2.255.937,,Hosp Mun Fernando Mauro Pires Da Rocha,Rua,"Estr De Itapecerica, 1661",Campo Limpo,05835-005,Hospital,-23.644968,-46.716569
Hospital_2.275.613,,Hospital Avape,Rua,"Av Alcantara Machado, 60",Bras,03102-000,Hospital,-23.552195,-46.624564
Hospital_2.497.195,,Pronto Atendimento Sancta Maggiore,Rua,"Av Brigadeiro Luis Antonio, 4312",Jardim Paulista,01402-002,Hospital,-23.580136,-46.66395
Hospital_2.497.199,,Benvista Oftalmologia,Rua,"Av Leoncio De Magalhaes, 683",Jardim Sao Paulo,02042-010,Hospital,-23.495103,-46.616026
Hospital_2.613.722,,Hospital Green Hill,Rua,"R Bom Pastor, 905",Ipiranga,04203-050,Hospital,-23.584294,-46.607364
Hospital_2.613.723,,Hospital E Pronto Atendimento Sancta Maggiore,Rua,"R Tamarataca, 127",Mooca,03119-010,Hospital,-23.564118,-46.591399
Hospital_2.613.724,,Hospital Sancta Maggiore,Rua,"Av Santo Amaro, 22",Vila Nova Conceicao,04506-000,Hospital,-23.639888,-46.700715
Hospital_2.613.725,,Hospital E Pronto Atendimento Sancta Maggiore,Rua,"R Da Figueira, 831",Mooca,03102-010,Hospital,-23.552291,-46.624935
Hospital_2.613.726,,Hospital E Pronto Atendimento Sancta Maggiore,Rua,"R Maestro Cardim, 1137",Bela Vista,01323-001,Hospital,-23.570969,-46.641916
Hospital_3.908.943,,Hospital Sancta Maggiore,Rua,"R Cristiano Viana, 890",Pinheiros,05411-001,Hospital,-23.555342,-46.679507
Hospital_4.236.779,,Hospital Sirio Libanes Unidade Itaim,Rua,"Joaquim Floriano, 533",Itaim Bibi,04534-011,Hospital,-23.584965,-46.674894
Hospital_4.273.102,,Hospital Santa Clara,Rua,"Joaquim Marra, 138",Vila Matilde,03514-000,Hospital,-23.533346,-46.527161
Hospital_4.273.103,,Hospital Moriah,Rua,"Av Moaci, 974",Planalto Paulista,04076-012,Hospital,-23.615055,-46.66024
Hospital_4.273.104,,Clinica Spatiium,Rua,"R Jose Antonio Coelho, 416",Vila Mariana,04011-061,Hospital,-23.580195,-46.644708
Hospital_4.776.919,,Unidade Avancada Einstein Perdizes,Rua,"R Apiacas, 85",Perdizes,05017-020,Hospital,-23.533267,-46.675482
Hospital_4.813.378,,Complexo Hospitalar Santo Expedito,Rua,"R Tomoichi Shimizu, 201",Itaquera,08260-140,Hospital,-23.579005,-46.441729
